"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  US$","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  US$","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
51.,"DynaTrap DT152 Indoor Insect Trap and Killer – Catches and Kills Gnats, Flies, Moths & Other Flying Insects","B0BSYD2VV6","https://www.amazon.com/dp/B0BSYD2VV6?psc=1","https://m.media-amazon.com/images/I/71in0hVkFPL._AC_SY355_.jpg","DynaTrap",35.11,926,926,"N/A","33,365.29","33,364.23",107,"5,194","AMZ",11.02,1,4,"2,051",19,23,"Amazon","Patio, Lawn & Garden","Large Standard-Size","AMZ","6.77 x 5.71 x 5.79 in",1.15,"N/A","Feb 16, 2023",,"No",37,"Amazon"
"51.1.","DynaTrap DT152 Indoor Insect Trap and Killer – Catches and Kills Gnats, Flies, Moths & Other Flying Insects (Pack of 6)","B0FD83NB1Y","https://www.amazon.com/dp/B0FD83NB1Y?psc=1","https://m.media-amazon.com/images/I/71in0hVkFPL._AC_SY355_.jpg","DynaTrap",210.66,0,0,"N/A",0,0,119,"N/A","N/A","N/A",1,4,"2,051","N/A",0,,,"N/A","N/A","N/A","N/A","N/A","N/A",,"No","N/A",
